datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm2_5,site_name,temperature
2025-07-05 10:00:00,aq_g5_120,hourly,79.69105263157894,6.61498,3.50602,airqo,30.27,,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.235789473684207
2025-07-05 11:00:00,aq_g5_120,hourly,74.98500000000001,6.61498,3.50602,airqo,14.68,,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.47944444444443
2025-07-05 19:00:00,aq_g5_120,hourly,73.107,6.61498,3.50602,airqo,44.05,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.49
2025-07-05 21:00:00,aq_g5_120,hourly,75.98,6.61498,3.50602,airqo,173.48,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.16
2025-07-05 22:00:00,aq_g5_120,hourly,77.384,6.61498,3.50602,airqo,73.85,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.486
2025-07-05 23:00:00,aq_g5_120,hourly,79.356,6.61498,3.50602,airqo,31.66,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.702
2025-07-06 00:00:00,aq_g5_120,hourly,80.01333333333334,6.61498,3.50602,airqo,29.94,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.714666666666663
2025-07-06 01:00:00,aq_g5_120,hourly,81.54,6.61498,3.50602,airqo,33.16,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.35
2025-07-06 02:00:00,aq_g5_120,hourly,81.71631578947368,6.61498,3.50602,airqo,18.62,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.26368421052632
2025-07-06 03:00:00,aq_g5_120,hourly,82.174,6.61498,3.50602,airqo,76.78,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.116000000000003
2025-07-06 06:00:00,aq_g5_120,hourly,85.62,6.61498,3.50602,airqo,33.13,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.42
2025-07-06 07:00:00,aq_g5_120,hourly,75.0175,6.61498,3.50602,airqo,14.14,,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.295
2025-07-06 08:00:00,aq_g5_120,hourly,74.3845,6.61498,3.50602,airqo,66.11,,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.3695
2025-07-06 09:00:00,aq_g5_120,hourly,71.324,6.61498,3.50602,airqo,33.01,,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.926
2025-07-06 13:00:00,aq_g5_120,hourly,73.6,6.61498,3.50602,airqo,20.44,,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.54
2025-07-06 14:00:00,aq_g5_120,hourly,71.74249999999999,6.61498,3.50602,airqo,17.98,,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.3075
2025-07-06 15:00:00,aq_g5_120,hourly,66.99125,6.61498,3.50602,airqo,20.14,,"Ita Elewa Primary HealthCare Centre, Ikorodu",33.02499999999999
2025-07-06 16:00:00,aq_g5_120,hourly,68.16749999999999,6.61498,3.50602,airqo,16.66,,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.4875
2025-07-06 17:00:00,aq_g5_120,hourly,70.08857142857143,6.61498,3.50602,airqo,19.56,,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.335714285714285
2025-07-06 18:00:00,aq_g5_120,hourly,72.20444444444445,6.61498,3.50602,airqo,64.41,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.832222222222224
2025-07-06 19:00:00,aq_g5_120,hourly,74.37947368421052,6.61498,3.50602,airqo,68.91,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.23473684210526
2025-07-06 20:00:00,aq_g5_120,hourly,76.27,6.61498,3.50602,airqo,85.36,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.816315789473684
2025-07-06 21:00:00,aq_g5_120,hourly,76.72263157894737,6.61498,3.50602,airqo,43.42,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.919473684210534
2025-07-06 22:00:00,aq_g5_120,hourly,77.8655,6.61498,3.5060200000000004,airqo,17.91,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.559
2025-07-06 23:00:00,aq_g5_120,hourly,77.79315789473684,6.61498,3.50602,airqo,17.17,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.55263157894737
2025-07-07 00:00:00,aq_g5_120,hourly,79.221,6.61498,3.50602,airqo,20.68,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.929
2025-07-07 01:00:00,aq_g5_120,hourly,78.98894736842104,6.61498,3.50602,airqo,37.85,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.16842105263158
2025-07-07 02:00:00,aq_g5_120,hourly,80.33850000000001,6.61498,3.50602,airqo,34.84,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.817
2025-07-07 03:00:00,aq_g5_120,hourly,79.69049999999999,6.61498,3.50602,airqo,12.22,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.176
2025-07-07 04:00:00,aq_g5_120,hourly,80.51400000000001,6.61498,3.50602,airqo,78.44,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.884666666666668
2025-07-07 07:00:00,aq_g5_120,hourly,81.32000000000001,6.61498,3.50602,airqo,6.73,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.10625
